DistanceType	StimClass	Comparison	fROI_Criterion	fROI	ID	Distance
conVals_LDt	CAT	BASE_VS_PREPCHANGE	from80to100	lang_LH	ss025	0.130788952064401
conVals_LDt	CAT	BASE_VS_MEANINGPRES	from80to100	lang_LH	ss025	-0.147049633392661
conVals_LDt	PEN	BASE_VS_NCHANGE	from80to100	lang_LH	ss025	-0.182979719165674
conVals_LDt	PEN	BASE_VS_AJCHANGE	from80to100	lang_LH	ss025	0.0485886290274864
conVals_LDt	PEN	BASE_VS_PREPCHANGE	from80to100	lang_LH	ss025	-0.380425482665013
conVals_LDt	PEN	BASE_VS_MEANINGPRES	from80to100	lang_LH	ss025	-0.403614559064907
conVals_LDt	GLASS	BASE_VS_NCHANGE	from80to100	lang_LH	ss025	-0.62697873437974
conVals_LDt	GLASS	BASE_VS_AJCHANGE	from80to100	lang_LH	ss025	-0.0827302925950784
conVals_LDt	GLASS	BASE_VS_PREPCHANGE	from80to100	lang_LH	ss025	0.0158861912952335
conVals_LDt	GLASS	BASE_VS_MEANINGPRES	from80to100	lang_LH	ss025	0.0591186798881901
conVals_LDt	MAN	BASE_VS_NCHANGE	from80to100	lang_LH	ss026	-1.25591039222738
conVals_LDt	MAN	BASE_VS_AJCHANGE	from80to100	lang_LH	ss026	-1.02326093601352
conVals_LDt	MAN	BASE_VS_PREPCHANGE	from80to100	lang_LH	ss026	0.0217118175983655
conVals_LDt	MAN	BASE_VS_MEANINGPRES	from80to100	lang_LH	ss026	-0.732160065348242
conVals_LDt	CAT	BASE_VS_NCHANGE	from80to100	lang_LH	ss026	-1.1714392561284
conVals_LDt	CAT	BASE_VS_AJCHANGE	from80to100	lang_LH	ss026	-1.20409017478971
conVals_LDt	CAT	BASE_VS_PREPCHANGE	from80to100	lang_LH	ss026	-0.739575743090534
conVals_LDt	CAT	BASE_VS_MEANINGPRES	from80to100	lang_LH	ss026	-1.44841061508922
conVals_LDt	PEN	BASE_VS_NCHANGE	from80to100	lang_LH	ss026	0.654734518966558
conVals_LDt	PEN	BASE_VS_AJCHANGE	from80to100	lang_LH	ss026	0.128019503408536
conVals_LDt	PEN	BASE_VS_PREPCHANGE	from80to100	lang_LH	ss026	-0.754674360528009
conVals_LDt	PEN	BASE_VS_MEANINGPRES	from80to100	lang_LH	ss026	0.304981789744314
conVals_LDt	GLASS	BASE_VS_NCHANGE	from80to100	lang_LH	ss026	0.715174527056853
conVals_LDt	GLASS	BASE_VS_AJCHANGE	from80to100	lang_LH	ss026	0.752295686618508
conVals_LDt	GLASS	BASE_VS_PREPCHANGE	from80to100	lang_LH	ss026	-0.173448154210948
conVals_LDt	GLASS	BASE_VS_MEANINGPRES	from80to100	lang_LH	ss026	-0.556764242944789
conVals_spearman	MAN	BASE_VS_NCHANGE	from80to100	lang_RH	ss001	0.36442916007121
conVals_spearman	MAN	BASE_VS_AJCHANGE	from80to100	lang_RH	ss001	0.345393115940989
conVals_spearman	MAN	BASE_VS_PREPCHANGE	from80to100	lang_RH	ss001	0.242375342299137
conVals_spearman	MAN	BASE_VS_MEANINGPRES	from80to100	lang_RH	ss001	0.295398155165663
conVals_spearman	CAT	BASE_VS_NCHANGE	from80to100	lang_RH	ss001	0.333765501831236
conVals_spearman	CAT	BASE_VS_AJCHANGE	from80to100	lang_RH	ss001	0.313525733226313
conVals_spearman	CAT	BASE_VS_PREPCHANGE	from80to100	lang_RH	ss001	0.376131616707582
conVals_spearman	CAT	BASE_VS_MEANINGPRES	from80to100	lang_RH	ss001	0.269065294582364
conVals_spearman	PEN	BASE_VS_NCHANGE	from80to100	lang_RH	ss001	0.299380270985979
conVals_spearman	PEN	BASE_VS_AJCHANGE	from80to100	lang_RH	ss001	0.279590083456062
conVals_spearman	PEN	BASE_VS_PREPCHANGE	from80to100	lang_RH	ss001	0.284315322360253
conVals_spearman	PEN	BASE_VS_MEANINGPRES	from80to100	lang_RH	ss001	0.351524250718926
conVals_spearman	GLASS	BASE_VS_NCHANGE	from80to100	lang_RH	ss001	0.686425968625997
conVals_spearman	GLASS	BASE_VS_AJCHANGE	from80to100	lang_RH	ss001	0.449771131228486
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	from80to100	lang_RH	ss001	0.580905168102606
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	from80to100	lang_RH	ss001	0.483273264245276
conVals_spearman	MAN	BASE_VS_NCHANGE	from80to100	lang_RH	ss002	0.337820193961383
conVals_spearman	MAN	BASE_VS_AJCHANGE	from80to100	lang_RH	ss002	0.358168697942752
conVals_spearman	MAN	BASE_VS_PREPCHANGE	from80to100	lang_RH	ss002	0.270308606135154
conVals_spearman	MAN	BASE_VS_MEANINGPRES	from80to100	lang_RH	ss002	0.213704907784099
conVals_spearman	CAT	BASE_VS_NCHANGE	from80to100	lang_RH	ss002	0.534229918498429
conVals_spearman	CAT	BASE_VS_AJCHANGE	from80to100	lang_RH	ss002	0.400039118535376
conVals_spearman	CAT	BASE_VS_PREPCHANGE	from80to100	lang_RH	ss002	0.41404736469586
conVals_spearman	CAT	BASE_VS_MEANINGPRES	from80to100	lang_RH	ss002	0.524729846878328
conVals_spearman	PEN	BASE_VS_NCHANGE	from80to100	lang_RH	ss002	0.315327977985759
conVals_spearman	PEN	BASE_VS_AJCHANGE	from80to100	lang_RH	ss002	0.263933542284257
conVals_spearman	PEN	BASE_VS_PREPCHANGE	from80to100	lang_RH	ss002	0.429788401330355
conVals_spearman	PEN	BASE_VS_MEANINGPRES	from80to100	lang_RH	ss002	0.284028210861048
conVals_spearman	GLASS	BASE_VS_NCHANGE	from80to100	lang_RH	ss002	0.471609491068906
conVals_spearman	GLASS	BASE_VS_AJCHANGE	from80to100	lang_RH	ss002	0.187078988077786
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	from80to100	lang_RH	ss002	0.306343150354973
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	from80to100	lang_RH	ss002	0.582126749791881
conVals_spearman	MAN	BASE_VS_NCHANGE	from80to100	lang_RH	ss003	0.255681443738824
conVals_spearman	MAN	BASE_VS_AJCHANGE	from80to100	lang_RH	ss003	0.226451626598614
conVals_spearman	MAN	BASE_VS_PREPCHANGE	from80to100	lang_RH	ss003	0.167463203619673
conVals_spearman	MAN	BASE_VS_MEANINGPRES	from80to100	lang_RH	ss003	0.247248076536546
conVals_spearman	CAT	BASE_VS_NCHANGE	from80to100	lang_RH	ss003	0.198868325919838
conVals_spearman	CAT	BASE_VS_AJCHANGE	from80to100	lang_RH	ss003	0.180867321326016
conVals_spearman	CAT	BASE_VS_PREPCHANGE	from80to100	lang_RH	ss003	0.221617814873609
conVals_spearman	CAT	BASE_VS_MEANINGPRES	from80to100	lang_RH	ss003	0.285889186015089
conVals_spearman	PEN	BASE_VS_NCHANGE	from80to100	lang_RH	ss003	0.326591682621023
conVals_spearman	PEN	BASE_VS_AJCHANGE	from80to100	lang_RH	ss003	0.297644965680679
conVals_spearman	PEN	BASE_VS_PREPCHANGE	from80to100	lang_RH	ss003	0.243620704921552
conVals_spearman	PEN	BASE_VS_MEANINGPRES	from80to100	lang_RH	ss003	0.222671400095504
conVals_spearman	GLASS	BASE_VS_NCHANGE	from80to100	lang_RH	ss003	0.221768044966329
conVals_spearman	GLASS	BASE_VS_AJCHANGE	from80to100	lang_RH	ss003	0.247640222880985
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	from80to100	lang_RH	ss003	0.231680276398124
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	from80to100	lang_RH	ss003	0.17236261610536
conVals_spearman	MAN	BASE_VS_NCHANGE	from80to100	lang_RH	ss004	0.454359460039904
conVals_spearman	MAN	BASE_VS_AJCHANGE	from80to100	lang_RH	ss004	0.385390364925924
conVals_spearman	MAN	BASE_VS_PREPCHANGE	from80to100	lang_RH	ss004	0.471223325815612
conVals_spearman	MAN	BASE_VS_MEANINGPRES	from80to100	lang_RH	ss004	0.284813737060331
conVals_spearman	CAT	BASE_VS_NCHANGE	from80to100	lang_RH	ss004	0.505709824040218
conVals_spearman	CAT	BASE_VS_AJCHANGE	from80to100	lang_RH	ss004	0.561232742567908
conVals_spearman	CAT	BASE_VS_PREPCHANGE	from80to100	lang_RH	ss004	0.379646432888714
conVals_spearman	CAT	BASE_VS_MEANINGPRES	from80to100	lang_RH	ss004	0.521781336279988
conVals_spearman	PEN	BASE_VS_NCHANGE	from80to100	lang_RH	ss004	0.410834447795639
conVals_spearman	PEN	BASE_VS_AJCHANGE	from80to100	lang_RH	ss004	0.832490219409946
conVals_spearman	PEN	BASE_VS_PREPCHANGE	from80to100	lang_RH	ss004	0.305434096216488
conVals_spearman	PEN	BASE_VS_MEANINGPRES	from80to100	lang_RH	ss004	0.942451695636949
conVals_spearman	GLASS	BASE_VS_NCHANGE	from80to100	lang_RH	ss004	0.941574239445215
conVals_spearman	GLASS	BASE_VS_AJCHANGE	from80to100	lang_RH	ss004	0.434559045848146
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	from80to100	lang_RH	ss004	0.174383617719633
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	from80to100	lang_RH	ss004	0.269152127977563
conVals_spearman	MAN	BASE_VS_NCHANGE	from80to100	lang_RH	ss005	0.586402278532768
conVals_spearman	MAN	BASE_VS_AJCHANGE	from80to100	lang_RH	ss005	0.586416138791148
conVals_spearman	MAN	BASE_VS_PREPCHANGE	from80to100	lang_RH	ss005	0.5116717814319
conVals_spearman	MAN	BASE_VS_MEANINGPRES	from80to100	lang_RH	ss005	0.48892918196841
conVals_spearman	CAT	BASE_VS_NCHANGE	from80to100	lang_RH	ss005	0.350872154009414
conVals_spearman	CAT	BASE_VS_AJCHANGE	from80to100	lang_RH	ss005	0.450592218863376
conVals_spearman	CAT	BASE_VS_PREPCHANGE	from80to100	lang_RH	ss005	0.287158018802522
conVals_spearman	CAT	BASE_VS_MEANINGPRES	from80to100	lang_RH	ss005	0.34978826172375
conVals_spearman	PEN	BASE_VS_NCHANGE	from80to100	lang_RH	ss005	0.321779901965564
conVals_spearman	PEN	BASE_VS_AJCHANGE	from80to100	lang_RH	ss005	0.33124860991027
conVals_spearman	PEN	BASE_VS_PREPCHANGE	from80to100	lang_RH	ss005	0.218703742164578
conVals_spearman	PEN	BASE_VS_MEANINGPRES	from80to100	lang_RH	ss005	0.224559808903419
conVals_spearman	GLASS	BASE_VS_NCHANGE	from80to100	lang_RH	ss005	0.184964148832878
conVals_spearman	GLASS	BASE_VS_AJCHANGE	from80to100	lang_RH	ss005	0.19989360733711
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	from80to100	lang_RH	ss005	0.255438064486393
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	from80to100	lang_RH	ss005	0.360503278938393
conVals_spearman	MAN	BASE_VS_NCHANGE	from80to100	lang_RH	ss006	0.30587224102449
conVals_spearman	MAN	BASE_VS_AJCHANGE	from80to100	lang_RH	ss006	0.255926974462891
conVals_spearman	MAN	BASE_VS_PREPCHANGE	from80to100	lang_RH	ss006	0.234479001541217
conVals_spearman	MAN	BASE_VS_MEANINGPRES	from80to100	lang_RH	ss006	0.268751571769554
conVals_spearman	CAT	BASE_VS_NCHANGE	from80to100	lang_RH	ss006	0.450305709776229
conVals_spearman	CAT	BASE_VS_AJCHANGE	from80to100	lang_RH	ss006	0.226003503743273
conVals_spearman	CAT	BASE_VS_PREPCHANGE	from80to100	lang_RH	ss006	0.351140174783642
conVals_spearman	CAT	BASE_VS_MEANINGPRES	from80to100	lang_RH	ss006	0.513433377720583
conVals_spearman	PEN	BASE_VS_NCHANGE	from80to100	lang_RH	ss006	0.435144274819232
conVals_spearman	PEN	BASE_VS_AJCHANGE	from80to100	lang_RH	ss006	0.581495589291904
conVals_spearman	PEN	BASE_VS_PREPCHANGE	from80to100	lang_RH	ss006	0.414954310392142
conVals_spearman	PEN	BASE_VS_MEANINGPRES	from80to100	lang_RH	ss006	0.349426345946311
conVals_spearman	GLASS	BASE_VS_NCHANGE	from80to100	lang_RH	ss006	0.586119120960325
conVals_spearman	GLASS	BASE_VS_AJCHANGE	from80to100	lang_RH	ss006	0.601187655372109
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	from80to100	lang_RH	ss006	0.77149366061711
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	from80to100	lang_RH	ss006	0.595043678699034
conVals_spearman	MAN	BASE_VS_NCHANGE	from80to100	lang_RH	ss007	0.0915375162149229
conVals_spearman	MAN	BASE_VS_AJCHANGE	from80to100	lang_RH	ss007	0.11472175543256
conVals_spearman	MAN	BASE_VS_PREPCHANGE	from80to100	lang_RH	ss007	0.176279222004907
conVals_spearman	MAN	BASE_VS_MEANINGPRES	from80to100	lang_RH	ss007	0.123276441729828
conVals_spearman	CAT	BASE_VS_NCHANGE	from80to100	lang_RH	ss007	0.142528785256164
conVals_spearman	CAT	BASE_VS_AJCHANGE	from80to100	lang_RH	ss007	0.16029378775474
conVals_spearman	CAT	BASE_VS_PREPCHANGE	from80to100	lang_RH	ss007	0.118448491569768
conVals_spearman	CAT	BASE_VS_MEANINGPRES	from80to100	lang_RH	ss007	0.192881631385399
conVals_spearman	PEN	BASE_VS_NCHANGE	from80to100	lang_RH	ss007	0.144197194136751
conVals_spearman	PEN	BASE_VS_AJCHANGE	from80to100	lang_RH	ss007	0.204384517512882
conVals_spearman	PEN	BASE_VS_PREPCHANGE	from80to100	lang_RH	ss007	0.191107919920885
conVals_spearman	PEN	BASE_VS_MEANINGPRES	from80to100	lang_RH	ss007	0.18375491659079
conVals_spearman	GLASS	BASE_VS_NCHANGE	from80to100	lang_RH	ss007	0.187319814250544
conVals_spearman	GLASS	BASE_VS_AJCHANGE	from80to100	lang_RH	ss007	0.171071647065324
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	from80to100	lang_RH	ss007	0.113805419757852
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	from80to100	lang_RH	ss007	0.114382994270965
conVals_spearman	MAN	BASE_VS_NCHANGE	from80to100	lang_RH	ss008	0.305896332725757
conVals_spearman	MAN	BASE_VS_AJCHANGE	from80to100	lang_RH	ss008	0.27401098761345
conVals_spearman	MAN	BASE_VS_PREPCHANGE	from80to100	lang_RH	ss008	0.299262671546394
conVals_spearman	MAN	BASE_VS_MEANINGPRES	from80to100	lang_RH	ss008	0.31532023746892
conVals_spearman	CAT	BASE_VS_NCHANGE	from80to100	lang_RH	ss008	0.250101649863194
conVals_spearman	CAT	BASE_VS_AJCHANGE	from80to100	lang_RH	ss008	0.291268180652475
conVals_spearman	CAT	BASE_VS_PREPCHANGE	from80to100	lang_RH	ss008	0.212918554463499
conVals_spearman	CAT	BASE_VS_MEANINGPRES	from80to100	lang_RH	ss008	0.200975453334197
conVals_spearman	PEN	BASE_VS_NCHANGE	from80to100	lang_RH	ss008	0.157348016696948
conVals_spearman	PEN	BASE_VS_AJCHANGE	from80to100	lang_RH	ss008	0.202411149480614
conVals_spearman	PEN	BASE_VS_PREPCHANGE	from80to100	lang_RH	ss008	0.178471389921435
conVals_spearman	PEN	BASE_VS_MEANINGPRES	from80to100	lang_RH	ss008	0.17173139345176
conVals_spearman	GLASS	BASE_VS_NCHANGE	from80to100	lang_RH	ss008	0.18185420614617
conVals_spearman	GLASS	BASE_VS_AJCHANGE	from80to100	lang_RH	ss008	0.158385867489617
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	from80to100	lang_RH	ss008	0.165005281145705
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	from80to100	lang_RH	ss008	0.2040919986483
conVals_spearman	MAN	BASE_VS_NCHANGE	from80to100	lang_RH	ss009	0.210942815031385
conVals_spearman	MAN	BASE_VS_AJCHANGE	from80to100	lang_RH	ss009	0.295227968978264
conVals_spearman	MAN	BASE_VS_PREPCHANGE	from80to100	lang_RH	ss009	0.332788934512836
conVals_spearman	MAN	BASE_VS_MEANINGPRES	from80to100	lang_RH	ss009	0.223759117219632
conVals_spearman	CAT	BASE_VS_NCHANGE	from80to100	lang_RH	ss009	0.27900046548284
conVals_spearman	CAT	BASE_VS_AJCHANGE	from80to100	lang_RH	ss009	0.218916881287914
conVals_spearman	CAT	BASE_VS_PREPCHANGE	from80to100	lang_RH	ss009	0.192100704554368
conVals_spearman	CAT	BASE_VS_MEANINGPRES	from80to100	lang_RH	ss009	0.184581110385028
conVals_spearman	PEN	BASE_VS_NCHANGE	from80to100	lang_RH	ss009	0.325567132704108
conVals_spearman	PEN	BASE_VS_AJCHANGE	from80to100	lang_RH	ss009	0.351656260237418
conVals_spearman	PEN	BASE_VS_PREPCHANGE	from80to100	lang_RH	ss009	0.290589362665253
conVals_spearman	PEN	BASE_VS_MEANINGPRES	from80to100	lang_RH	ss009	0.338763145730743
conVals_spearman	GLASS	BASE_VS_NCHANGE	from80to100	lang_RH	ss009	0.173924751849261
conVals_spearman	GLASS	BASE_VS_AJCHANGE	from80to100	lang_RH	ss009	0.171650923631553
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	from80to100	lang_RH	ss009	0.22469789513402
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	from80to100	lang_RH	ss009	0.254922796591838
conVals_spearman	MAN	BASE_VS_NCHANGE	from80to100	lang_RH	ss010	0.372929901803009
conVals_spearman	MAN	BASE_VS_AJCHANGE	from80to100	lang_RH	ss010	0.420973692952294
conVals_spearman	MAN	BASE_VS_PREPCHANGE	from80to100	lang_RH	ss010	0.657754396221518
conVals_spearman	MAN	BASE_VS_MEANINGPRES	from80to100	lang_RH	ss010	0.370308099344059
conVals_spearman	CAT	BASE_VS_NCHANGE	from80to100	lang_RH	ss010	0.65355694199575
conVals_spearman	CAT	BASE_VS_AJCHANGE	from80to100	lang_RH	ss010	0.545892611157933
conVals_spearman	CAT	BASE_VS_PREPCHANGE	from80to100	lang_RH	ss010	0.434448206810545
conVals_spearman	CAT	BASE_VS_MEANINGPRES	from80to100	lang_RH	ss010	0.442338097934605
conVals_spearman	PEN	BASE_VS_NCHANGE	from80to100	lang_RH	ss010	0.417022290584834
conVals_spearman	PEN	BASE_VS_AJCHANGE	from80to100	lang_RH	ss010	0.469510773518118
conVals_spearman	PEN	BASE_VS_PREPCHANGE	from80to100	lang_RH	ss010	0.478468334831713
conVals_spearman	PEN	BASE_VS_MEANINGPRES	from80to100	lang_RH	ss010	0.352583372394495
conVals_spearman	GLASS	BASE_VS_NCHANGE	from80to100	lang_RH	ss010	0.330923116157092
conVals_spearman	GLASS	BASE_VS_AJCHANGE	from80to100	lang_RH	ss010	0.299248280591679
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	from80to100	lang_RH	ss010	0.331145650039901
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	from80to100	lang_RH	ss010	0.57874914490955
conVals_spearman	MAN	BASE_VS_NCHANGE	from80to100	lang_RH	ss011	0.302722309651653
conVals_spearman	MAN	BASE_VS_AJCHANGE	from80to100	lang_RH	ss011	0.254322708123324
conVals_spearman	MAN	BASE_VS_PREPCHANGE	from80to100	lang_RH	ss011	0.27056053390155
conVals_spearman	MAN	BASE_VS_MEANINGPRES	from80to100	lang_RH	ss011	0.338603855551914
conVals_spearman	CAT	BASE_VS_NCHANGE	from80to100	lang_RH	ss011	0.397302738259227
conVals_spearman	CAT	BASE_VS_AJCHANGE	from80to100	lang_RH	ss011	0.206365745588191
conVals_spearman	CAT	BASE_VS_PREPCHANGE	from80to100	lang_RH	ss011	0.46129386826759
conVals_spearman	CAT	BASE_VS_MEANINGPRES	from80to100	lang_RH	ss011	0.702883775207358
conVals_spearman	PEN	BASE_VS_NCHANGE	from80to100	lang_RH	ss011	0.222433040943555
conVals_spearman	PEN	BASE_VS_AJCHANGE	from80to100	lang_RH	ss011	0.212033300382349
conVals_spearman	PEN	BASE_VS_PREPCHANGE	from80to100	lang_RH	ss011	0.171208791429453
conVals_spearman	PEN	BASE_VS_MEANINGPRES	from80to100	lang_RH	ss011	0.243343906143053
conVals_spearman	GLASS	BASE_VS_NCHANGE	from80to100	lang_RH	ss011	0.266606401555637
conVals_spearman	GLASS	BASE_VS_AJCHANGE	from80to100	lang_RH	ss011	0.301887046209211
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	from80to100	lang_RH	ss011	0.308536628278674
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	from80to100	lang_RH	ss011	0.360953070379513
conVals_spearman	MAN	BASE_VS_NCHANGE	from80to100	lang_RH	ss012	0.372380248610675
conVals_spearman	MAN	BASE_VS_AJCHANGE	from80to100	lang_RH	ss012	0.350643782466902
conVals_spearman	MAN	BASE_VS_PREPCHANGE	from80to100	lang_RH	ss012	0.373363069539961
conVals_spearman	MAN	BASE_VS_MEANINGPRES	from80to100	lang_RH	ss012	0.350588819538192
conVals_spearman	CAT	BASE_VS_NCHANGE	from80to100	lang_RH	ss012	0.421239710467378
conVals_spearman	CAT	BASE_VS_AJCHANGE	from80to100	lang_RH	ss012	0.537435821601119
conVals_spearman	CAT	BASE_VS_PREPCHANGE	from80to100	lang_RH	ss012	0.346929773479678
conVals_spearman	CAT	BASE_VS_MEANINGPRES	from80to100	lang_RH	ss012	0.531411093829215
conVals_spearman	PEN	BASE_VS_NCHANGE	from80to100	lang_RH	ss012	0.439398309688418
conVals_spearman	PEN	BASE_VS_AJCHANGE	from80to100	lang_RH	ss012	0.254748952902659
conVals_spearman	PEN	BASE_VS_PREPCHANGE	from80to100	lang_RH	ss012	0.386823402809611
conVals_spearman	PEN	BASE_VS_MEANINGPRES	from80to100	lang_RH	ss012	0.537517859605096
conVals_spearman	GLASS	BASE_VS_NCHANGE	from80to100	lang_RH	ss012	0.327344501670402
conVals_spearman	GLASS	BASE_VS_AJCHANGE	from80to100	lang_RH	ss012	0.262806912209821
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	from80to100	lang_RH	ss012	0.708421959621562
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	from80to100	lang_RH	ss012	0.374532145759239
conVals_spearman	MAN	BASE_VS_NCHANGE	from80to100	lang_RH	ss013	0.340810328364293
conVals_spearman	MAN	BASE_VS_AJCHANGE	from80to100	lang_RH	ss013	0.399014353471298
conVals_spearman	MAN	BASE_VS_PREPCHANGE	from80to100	lang_RH	ss013	0.265829906756174
conVals_spearman	MAN	BASE_VS_MEANINGPRES	from80to100	lang_RH	ss013	0.320766200246739
conVals_spearman	CAT	BASE_VS_NCHANGE	from80to100	lang_RH	ss013	0.41960785269935
conVals_spearman	CAT	BASE_VS_AJCHANGE	from80to100	lang_RH	ss013	0.353679857960798
conVals_spearman	CAT	BASE_VS_PREPCHANGE	from80to100	lang_RH	ss013	0.558915789296533
conVals_spearman	CAT	BASE_VS_MEANINGPRES	from80to100	lang_RH	ss013	0.424392304883993
conVals_spearman	PEN	BASE_VS_NCHANGE	from80to100	lang_RH	ss013	0.28812981463494
conVals_spearman	PEN	BASE_VS_AJCHANGE	from80to100	lang_RH	ss013	0.54323757563379
conVals_spearman	PEN	BASE_VS_PREPCHANGE	from80to100	lang_RH	ss013	0.223647503652241
conVals_spearman	PEN	BASE_VS_MEANINGPRES	from80to100	lang_RH	ss013	0.462003677008455
conVals_spearman	GLASS	BASE_VS_NCHANGE	from80to100	lang_RH	ss013	0.46499561864754
conVals_spearman	GLASS	BASE_VS_AJCHANGE	from80to100	lang_RH	ss013	0.523948461066682
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	from80to100	lang_RH	ss013	0.50752511627987
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	from80to100	lang_RH	ss013	0.511806382278452
conVals_spearman	MAN	BASE_VS_NCHANGE	from80to100	lang_RH	ss014	0.215566198487314
conVals_spearman	MAN	BASE_VS_AJCHANGE	from80to100	lang_RH	ss014	0.20703130572909
conVals_spearman	MAN	BASE_VS_PREPCHANGE	from80to100	lang_RH	ss014	0.205855636444513
conVals_spearman	MAN	BASE_VS_MEANINGPRES	from80to100	lang_RH	ss014	0.149543180418203
conVals_spearman	CAT	BASE_VS_NCHANGE	from80to100	lang_RH	ss014	0.174884470754232
conVals_spearman	CAT	BASE_VS_AJCHANGE	from80to100	lang_RH	ss014	0.200002256654691
conVals_spearman	CAT	BASE_VS_PREPCHANGE	from80to100	lang_RH	ss014	0.304249400313138
conVals_spearman	CAT	BASE_VS_MEANINGPRES	from80to100	lang_RH	ss014	0.2307668428196
conVals_spearman	PEN	BASE_VS_NCHANGE	from80to100	lang_RH	ss014	0.144356116174878
conVals_spearman	PEN	BASE_VS_AJCHANGE	from80to100	lang_RH	ss014	0.157794389688694
conVals_spearman	PEN	BASE_VS_PREPCHANGE	from80to100	lang_RH	ss014	0.137980105676461
conVals_spearman	PEN	BASE_VS_MEANINGPRES	from80to100	lang_RH	ss014	0.181480524209409
conVals_spearman	GLASS	BASE_VS_NCHANGE	from80to100	lang_RH	ss014	0.2506103199114
conVals_spearman	GLASS	BASE_VS_AJCHANGE	from80to100	lang_RH	ss014	0.176474852930178
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	from80to100	lang_RH	ss014	0.388152997937072
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	from80to100	lang_RH	ss014	0.199221683621217
conVals_spearman	MAN	BASE_VS_NCHANGE	from80to100	lang_RH	ss015	0.231016485245015
conVals_spearman	MAN	BASE_VS_AJCHANGE	from80to100	lang_RH	ss015	0.392276914862346
conVals_spearman	MAN	BASE_VS_PREPCHANGE	from80to100	lang_RH	ss015	0.373424663782354
conVals_spearman	MAN	BASE_VS_MEANINGPRES	from80to100	lang_RH	ss015	0.425067154601308
conVals_spearman	CAT	BASE_VS_NCHANGE	from80to100	lang_RH	ss015	0.371130133626468
conVals_spearman	CAT	BASE_VS_AJCHANGE	from80to100	lang_RH	ss015	0.23194648993618
conVals_spearman	CAT	BASE_VS_PREPCHANGE	from80to100	lang_RH	ss015	0.33035327737977
conVals_spearman	CAT	BASE_VS_MEANINGPRES	from80to100	lang_RH	ss015	0.132120692203964
conVals_spearman	PEN	BASE_VS_NCHANGE	from80to100	lang_RH	ss015	0.174534741868345
conVals_spearman	PEN	BASE_VS_AJCHANGE	from80to100	lang_RH	ss015	0.335528709333122
conVals_spearman	PEN	BASE_VS_PREPCHANGE	from80to100	lang_RH	ss015	0.286181829186921
conVals_spearman	PEN	BASE_VS_MEANINGPRES	from80to100	lang_RH	ss015	0.318029953839936
conVals_spearman	GLASS	BASE_VS_NCHANGE	from80to100	lang_RH	ss015	0.229522751955973
conVals_spearman	GLASS	BASE_VS_AJCHANGE	from80to100	lang_RH	ss015	0.226753922706516
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	from80to100	lang_RH	ss015	0.219493504372459
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	from80to100	lang_RH	ss015	0.21310943780803
conVals_spearman	MAN	BASE_VS_NCHANGE	from80to100	lang_RH	ss016	0.277527883550498
conVals_spearman	MAN	BASE_VS_AJCHANGE	from80to100	lang_RH	ss016	0.254305276422031
conVals_spearman	MAN	BASE_VS_PREPCHANGE	from80to100	lang_RH	ss016	0.196293841493721
conVals_spearman	MAN	BASE_VS_MEANINGPRES	from80to100	lang_RH	ss016	0.268076009676075
conVals_spearman	CAT	BASE_VS_NCHANGE	from80to100	lang_RH	ss016	0.369398452355612
conVals_spearman	CAT	BASE_VS_AJCHANGE	from80to100	lang_RH	ss016	0.278133637560984
conVals_spearman	CAT	BASE_VS_PREPCHANGE	from80to100	lang_RH	ss016	0.219435543726604
conVals_spearman	CAT	BASE_VS_MEANINGPRES	from80to100	lang_RH	ss016	0.395617576586174
conVals_spearman	PEN	BASE_VS_NCHANGE	from80to100	lang_RH	ss016	0.392141859816227
conVals_spearman	PEN	BASE_VS_AJCHANGE	from80to100	lang_RH	ss016	0.234570061382919
